269,"khj","2018-10-23",19,71,73,"M"
270,"khj","2018-10-23",19,56,34,"M"
271,"khj","2018-10-23",19,96,112,"M"
272,"khj","2018-10-23",19,46,91,"M"
273,"khj","2018-10-23",19,97,144,"M"
274,"khj","2018-10-23",19,61,75,"M"
275,"khj","2018-10-23",19,108,112,"M"
276,"khj","2018-10-23",19,63,68,"M"
277,"khj","2018-10-23",19,111,140,"M"
278,"khj","2018-10-23",19,58,51,"M"
279,"khj","2018-10-23",19,94,98,"M"
280,"khj","2018-10-23",19,72,94,"M"
281,"khj","2018-10-23",19,116,134,"M"
282,"khj","2018-10-23",19,102,103,"M"
283,"khj","2018-10-23",19,124,43,"M"
284,"khj","2018-10-23",19,54,77,"M"
285,"khj","2018-10-23",19,105,110,"M"
286,"khj","2018-10-23",19,48,46,"M"
287,"khj","2018-10-23",19,111,83,"M"
288,"khj","2018-10-23",19,59,31,"M"
289,"khj","2018-10-23",19,113,120,"M"
290,"khj","2018-10-23",19,69,64,"M"
291,"khj","2018-10-23",19,89,123,"M"
292,"khj","2018-10-23",19,47,51,"M"
293,"khj","2018-10-23",19,110,81,"M"
294,"khj","2018-10-23",19,81,93,"M"
295,"khj","2018-10-23",20,117,119,"M"
296,"khj","2018-10-23",20,61,81,"M"
297,"khj","2018-10-23",20,103,73,"M"
298,"khj","2018-10-23",20,69,70,"M"
299,"khj","2018-10-23",20,111,69,"M"
300,"khj","2018-10-23",20,67,66,"M"
301,"khj","2018-10-23",20,108,170,"M"
302,"khj","2018-10-23",20,62,50,"M"
303,"khj","2018-10-23",20,111,89,"M"
304,"khj","2018-10-23",20,107,92,"M"
305,"khj","2018-10-23",20,124,110,"M"
306,"khj","2018-10-23",20,50,78,"M"
307,"khj","2018-10-23",20,74,67,"M"
308,"khj","2018-10-23",20,57,63,"M"
309,"khj","2018-10-23",20,72,57,"M"
310,"khj","2018-10-23",20,49,53,"M"
311,"khj","2018-10-23",20,85,39,"M"
312,"khj","2018-10-23",20,65,135,"M"
313,"khj","2018-10-23",20,109,127,"M"
314,"khj","2018-10-23",20,77,52,"M"
315,"khj","2018-10-23",20,84,63,"M"
316,"khj","2018-10-23",20,71,51,"M"
317,"khj","2018-10-23",20,118,113,"M"
318,"khj","2018-10-23",20,54,90,"M"
319,"khj","2018-10-23",20,110,120,"M"
320,"khj","2018-10-23",20,68,64,"M"
321,"khj","2018-10-23",20,88,124,"M"
322,"khj","2018-10-23",20,48,34,"M"
323,"khj","2018-10-23",20,108,125,"M"
324,"khj","2018-10-23",20,47,-5,"M"
325,"khj","2018-10-23",20,82,24,"M"
326,"khj","2018-10-23",20,52,56,"M"
327,"khj","2018-10-23",20,109,114,"M"
328,"khj","2018-10-23",20,84,102,"M"
329,"khj","2018-10-23",21,87,86,"M"
330,"khj","2018-10-23",21,51,68,"M"
331,"khj","2018-10-23",21,89,55,"M"
332,"khj","2018-10-23",21,82,123,"M"
333,"khj","2018-10-23",21,90,119,"M"
334,"khj","2018-10-23",21,75,124,"M"
335,"khj","2018-10-23",21,97,96,"M"
336,"khj","2018-10-23",21,84,40,"M"
337,"khj","2018-10-23",21,96,63,"M"
338,"khj","2018-10-23",21,60,52,"M"
339,"khj","2018-10-23",21,121,139,"M"
340,"khj","2018-10-23",21,51,49,"M"
341,"khj","2018-10-23",21,95,82,"M"
342,"khj","2018-10-23",21,83,90,"M"
343,"khj","2018-10-23",21,88,93,"M"
344,"khj","2018-10-23",21,67,13,"M"
345,"khj","2018-10-23",21,86,104,"M"
346,"khj","2018-10-23",21,55,52,"M"
347,"khj","2018-10-23",21,73,66,"M"
348,"khj","2018-10-23",21,59,89,"M"
349,"khj","2018-10-23",21,96,41,"M"
350,"khj","2018-10-23",21,80,99,"M"
351,"khj","2018-10-24",13,117,134,"M"
352,"khj","2018-10-24",13,80,79,"M"
